Heliumtest30
Sample30
GC / MS DATA FILE
11/11/2011 9:39:00 AM

Young-Mo Kim
GCMSD_1
SpectrumDescription	Minutes	BPI	TIC	TotalSignalRawFromIndex
SpectrumIndex 11320 at 7.03 minutes; base peak 3.9 m/z with intensity 118928; TIC = 130696	7.03	118928	130696	130723
SpectrumIndex 11321 at 7.03 minutes; base peak 3.9 m/z with intensity 117312; TIC = 128657	7.03	117312	128657	128681
SpectrumIndex 11322 at 7.03 minutes; base peak 3.9 m/z with intensity 117736; TIC = 128705	7.03	117736	128705	128732
SpectrumIndex 11323 at 7.03 minutes; base peak 3.9 m/z with intensity 116568; TIC = 128510	7.03	116568	128510	128528
SpectrumIndex 11324 at 7.03 minutes; base peak 3.9 m/z with intensity 125592; TIC = 137103	7.03	125592	137103	137123
SpectrumIndex 11325 at 7.03 minutes; base peak 3.9 m/z with intensity 117856; TIC = 129456	7.03	117856	129456	129474
SpectrumIndex 11326 at 7.03 minutes; base peak 3.9 m/z with intensity 120664; TIC = 131223	7.03	120664	131223	131242
SpectrumIndex 11327 at 7.03 minutes; base peak 3.9 m/z with intensity 119016; TIC = 129780	7.03	119016	129780	129805
SpectrumIndex 11328 at 7.03 minutes; base peak 3.9 m/z with intensity 119984; TIC = 131185	7.03	119984	131185	131209
SpectrumIndex 11329 at 7.03 minutes; base peak 3.9 m/z with intensity 121656; TIC = 133221	7.03	121656	133221	133244
SpectrumIndex 11330 at 7.04 minutes; base peak 3.9 m/z with intensity 116176; TIC = 127143	7.04	116176	127143	127163
SpectrumIndex 11331 at 7.04 minutes; base peak 3.9 m/z with intensity 116416; TIC = 127604	7.04	116416	127604	127629
SpectrumIndex 11332 at 7.04 minutes; base peak 3.9 m/z with intensity 118968; TIC = 130376	7.04	118968	130376	130404
SpectrumIndex 11333 at 7.04 minutes; base peak 3.9 m/z with intensity 122832; TIC = 134533	7.04	122832	134533	134557
SpectrumIndex 11334 at 7.04 minutes; base peak 3.9 m/z with intensity 117520; TIC = 129764	7.04	117520	129764	129791
SpectrumIndex 11335 at 7.04 minutes; base peak 3.9 m/z with intensity 115120; TIC = 126922	7.04	115120	126922	126946
SpectrumIndex 11336 at 7.04 minutes; base peak 3.9 m/z with intensity 114520; TIC = 125804	7.04	114520	125804	125827
SpectrumIndex 11337 at 7.04 minutes; base peak 3.9 m/z with intensity 119192; TIC = 130224	7.04	119192	130224	130253
SpectrumIndex 11338 at 7.04 minutes; base peak 3.9 m/z with intensity 121864; TIC = 133241	7.04	121864	133241	133270
SpectrumIndex 11339 at 7.04 minutes; base peak 3.9 m/z with intensity 119864; TIC = 130592	7.04	119864	130592	130616
SpectrumIndex 11340 at 7.04 minutes; base peak 3.9 m/z with intensity 118856; TIC = 130298	7.04	118856	130298	130315
SpectrumIndex 11341 at 7.04 minutes; base peak 3.9 m/z with intensity 117352; TIC = 128343	7.04	117352	128343	128375
SpectrumIndex 11342 at 7.04 minutes; base peak 3.9 m/z with intensity 121144; TIC = 131977	7.04	121144	131977	131997
SpectrumIndex 11343 at 7.04 minutes; base peak 3.9 m/z with intensity 118104; TIC = 128417	7.04	118104	128417	128432
SpectrumIndex 11344 at 7.04 minutes; base peak 3.9 m/z with intensity 120808; TIC = 131749	7.04	120808	131749	131781
SpectrumIndex 11345 at 7.04 minutes; base peak 3.9 m/z with intensity 119456; TIC = 131687	7.04	119456	131687	131715
SpectrumIndex 11346 at 7.05 minutes; base peak 3.9 m/z with intensity 119560; TIC = 130757	7.05	119560	130757	130778
SpectrumIndex 11347 at 7.05 minutes; base peak 3.9 m/z with intensity 120976; TIC = 131247	7.05	120976	131247	131269
SpectrumIndex 11348 at 7.05 minutes; base peak 3.9 m/z with intensity 119664; TIC = 130804	7.05	119664	130804	130824
SpectrumIndex 11349 at 7.05 minutes; base peak 3.9 m/z with intensity 118792; TIC = 130851	7.05	118792	130851	130881
SpectrumIndex 11350 at 7.05 minutes; base peak 3.9 m/z with intensity 117744; TIC = 129128	7.05	117744	129128	129151
SpectrumIndex 11351 at 7.05 minutes; base peak 3.9 m/z with intensity 119032; TIC = 132155	7.05	119032	132155	132173
SpectrumIndex 11352 at 7.05 minutes; base peak 3.9 m/z with intensity 120728; TIC = 132077	7.05	120728	132077	132102
SpectrumIndex 11353 at 7.05 minutes; base peak 3.9 m/z with intensity 121744; TIC = 132460	7.05	121744	132460	132486
SpectrumIndex 11354 at 7.05 minutes; base peak 3.9 m/z with intensity 119592; TIC = 131717	7.05	119592	131717	131743
SpectrumIndex 11355 at 7.05 minutes; base peak 3.9 m/z with intensity 117992; TIC = 128642	7.05	117992	128642	128662
SpectrumIndex 11356 at 7.05 minutes; base peak 3.9 m/z with intensity 117352; TIC = 128296	7.05	117352	128296	128318
SpectrumIndex 11357 at 7.05 minutes; base peak 3.9 m/z with intensity 121672; TIC = 132671	7.05	121672	132671	132697
SpectrumIndex 11358 at 7.05 minutes; base peak 3.9 m/z with intensity 119336; TIC = 130263	7.05	119336	130263	130283
SpectrumIndex 11359 at 7.05 minutes; base peak 3.9 m/z with intensity 118768; TIC = 129631	7.05	118768	129631	129651
SpectrumIndex 11360 at 7.05 minutes; base peak 3.9 m/z with intensity 118976; TIC = 130673	7.05	118976	130673	130695
SpectrumIndex 11361 at 7.05 minutes; base peak 3.9 m/z with intensity 117888; TIC = 130107	7.05	117888	130107	130133
SpectrumIndex 11362 at 7.06 minutes; base peak 3.9 m/z with intensity 119832; TIC = 130562	7.06	119832	130562	130584
SpectrumIndex 11363 at 7.06 minutes; base peak 3.9 m/z with intensity 116272; TIC = 127597	7.06	116272	127597	127622
SpectrumIndex 11364 at 7.06 minutes; base peak 3.9 m/z with intensity 115936; TIC = 126500	7.06	115936	126500	126524
SpectrumIndex 11365 at 7.06 minutes; base peak 3.9 m/z with intensity 118400; TIC = 129940	7.06	118400	129940	129963
SpectrumIndex 11366 at 7.06 minutes; base peak 3.9 m/z with intensity 119432; TIC = 131161	7.06	119432	131161	131186
SpectrumIndex 11367 at 7.06 minutes; base peak 3.9 m/z with intensity 121984; TIC = 132568	7.06	121984	132568	132592
SpectrumIndex 11368 at 7.06 minutes; base peak 3.9 m/z with intensity 119800; TIC = 131889	7.06	119800	131889	131920
SpectrumIndex 11369 at 7.06 minutes; base peak 3.9 m/z with intensity 116512; TIC = 128771	7.06	116512	128771	128794
SpectrumIndex 11370 at 7.06 minutes; base peak 3.9 m/z with intensity 117984; TIC = 130272	7.06	117984	130272	130296
SpectrumIndex 11371 at 7.06 minutes; base peak 3.9 m/z with intensity 118544; TIC = 130819	7.06	118544	130819	130846
SpectrumIndex 11372 at 7.06 minutes; base peak 3.9 m/z with intensity 118824; TIC = 129777	7.06	118824	129777	129798
SpectrumIndex 11373 at 7.06 minutes; base peak 3.9 m/z with intensity 121848; TIC = 131313	7.06	121848	131313	131331
SpectrumIndex 11374 at 7.06 minutes; base peak 3.9 m/z with intensity 116968; TIC = 128379	7.06	116968	128379	128404
SpectrumIndex 11375 at 7.06 minutes; base peak 3.9 m/z with intensity 113520; TIC = 124256	7.06	113520	124256	124286
SpectrumIndex 11376 at 7.06 minutes; base peak 3.9 m/z with intensity 122544; TIC = 133426	7.06	122544	133426	133452
SpectrumIndex 11377 at 7.06 minutes; base peak 3.9 m/z with intensity 118744; TIC = 130047	7.06	118744	130047	130068
SpectrumIndex 11378 at 7.06 minutes; base peak 3.9 m/z with intensity 118320; TIC = 129100	7.06	118320	129100	129119
SpectrumIndex 11379 at 7.07 minutes; base peak 3.9 m/z with intensity 117656; TIC = 129579	7.07	117656	129579	129606
SpectrumIndex 11380 at 7.07 minutes; base peak 3.9 m/z with intensity 119896; TIC = 130931	7.07	119896	130931	130955
SpectrumIndex 11381 at 7.07 minutes; base peak 3.9 m/z with intensity 119392; TIC = 130539	7.07	119392	130539	130563
SpectrumIndex 11382 at 7.07 minutes; base peak 3.9 m/z with intensity 120472; TIC = 131201	7.07	120472	131201	131229
SpectrumIndex 11383 at 7.07 minutes; base peak 3.9 m/z with intensity 118392; TIC = 129534	7.07	118392	129534	129554
SpectrumIndex 11384 at 7.07 minutes; base peak 3.9 m/z with intensity 118424; TIC = 129659	7.07	118424	129659	129681
SpectrumIndex 11385 at 7.07 minutes; base peak 3.9 m/z with intensity 117552; TIC = 130008	7.07	117552	130008	130033
SpectrumIndex 11386 at 7.07 minutes; base peak 3.9 m/z with intensity 121776; TIC = 132866	7.07	121776	132866	132889
SpectrumIndex 11387 at 7.07 minutes; base peak 3.9 m/z with intensity 121392; TIC = 133257	7.07	121392	133257	133279
SpectrumIndex 11388 at 7.07 minutes; base peak 3.9 m/z with intensity 124424; TIC = 135857	7.07	124424	135857	135877
SpectrumIndex 11389 at 7.07 minutes; base peak 3.9 m/z with intensity 119400; TIC = 129876	7.07	119400	129876	129901
SpectrumIndex 11390 at 7.07 minutes; base peak 3.9 m/z with intensity 122072; TIC = 133384	7.07	122072	133384	133410
SpectrumIndex 11391 at 7.07 minutes; base peak 3.9 m/z with intensity 120288; TIC = 132240	7.07	120288	132240	132268
SpectrumIndex 11392 at 7.07 minutes; base peak 3.9 m/z with intensity 116592; TIC = 127511	7.07	116592	127511	127530
SpectrumIndex 11393 at 7.07 minutes; base peak 3.9 m/z with intensity 120104; TIC = 131754	7.07	120104	131754	131786
SpectrumIndex 11394 at 7.07 minutes; base peak 3.9 m/z with intensity 119248; TIC = 131431	7.07	119248	131431	131456
SpectrumIndex 11395 at 7.08 minutes; base peak 3.9 m/z with intensity 123168; TIC = 135991	7.08	123168	135991	136013
SpectrumIndex 11396 at 7.08 minutes; base peak 3.9 m/z with intensity 123264; TIC = 134562	7.08	123264	134562	134585
SpectrumIndex 11397 at 7.08 minutes; base peak 3.9 m/z with intensity 117120; TIC = 128454	7.08	117120	128454	128479
SpectrumIndex 11398 at 7.08 minutes; base peak 3.9 m/z with intensity 117528; TIC = 128106	7.08	117528	128106	128122
SpectrumIndex 11399 at 7.08 minutes; base peak 3.9 m/z with intensity 120312; TIC = 131247	7.08	120312	131247	131267
SpectrumIndex 11400 at 7.08 minutes; base peak 3.9 m/z with intensity 119112; TIC = 130748	7.08	119112	130748	130778
SpectrumIndex 11401 at 7.08 minutes; base peak 3.9 m/z with intensity 116056; TIC = 127159	7.08	116056	127159	127179
SpectrumIndex 11402 at 7.08 minutes; base peak 3.9 m/z with intensity 121448; TIC = 132895	7.08	121448	132895	132915
SpectrumIndex 11403 at 7.08 minutes; base peak 3.9 m/z with intensity 119312; TIC = 130866	7.08	119312	130866	130890
SpectrumIndex 11404 at 7.08 minutes; base peak 3.9 m/z with intensity 120344; TIC = 131070	7.08	120344	131070	131093
SpectrumIndex 11405 at 7.08 minutes; base peak 3.9 m/z with intensity 119504; TIC = 129939	7.08	119504	129939	129965
SpectrumIndex 11406 at 7.08 minutes; base peak 3.9 m/z with intensity 115768; TIC = 126849	7.08	115768	126849	126872
SpectrumIndex 11407 at 7.08 minutes; base peak 3.9 m/z with intensity 118360; TIC = 130720	7.08	118360	130720	130742
SpectrumIndex 11408 at 7.08 minutes; base peak 3.9 m/z with intensity 122448; TIC = 133890	7.08	122448	133890	133912
SpectrumIndex 11409 at 7.08 minutes; base peak 3.9 m/z with intensity 119888; TIC = 131104	7.08	119888	131104	131130
SpectrumIndex 11410 at 7.08 minutes; base peak 3.9 m/z with intensity 112944; TIC = 123904	7.08	112944	123904	123930
SpectrumIndex 11411 at 7.09 minutes; base peak 3.9 m/z with intensity 118096; TIC = 128754	7.09	118096	128754	128775
SpectrumIndex 11412 at 7.09 minutes; base peak 3.9 m/z with intensity 119584; TIC = 129282	7.09	119584	129282	129306
SpectrumIndex 11413 at 7.09 minutes; base peak 3.9 m/z with intensity 116944; TIC = 128113	7.09	116944	128113	128140
SpectrumIndex 11414 at 7.09 minutes; base peak 3.9 m/z with intensity 121208; TIC = 132961	7.09	121208	132961	132980
SpectrumIndex 11415 at 7.09 minutes; base peak 3.9 m/z with intensity 124600; TIC = 135901	7.09	124600	135901	135923
SpectrumIndex 11416 at 7.09 minutes; base peak 3.9 m/z with intensity 118408; TIC = 129853	7.09	118408	129853	129879
SpectrumIndex 11417 at 7.09 minutes; base peak 3.9 m/z with intensity 119280; TIC = 130853	7.09	119280	130853	130877
SpectrumIndex 11418 at 7.09 minutes; base peak 3.9 m/z with intensity 119176; TIC = 130848	7.09	119176	130848	130872
SpectrumIndex 11419 at 7.09 minutes; base peak 3.9 m/z with intensity 120360; TIC = 130586	7.09	120360	130586	130604
SpectrumIndex 11420 at 7.09 minutes; base peak 3.9 m/z with intensity 116960; TIC = 128777	7.09	116960	128777	128802
SpectrumIndex 11421 at 7.09 minutes; base peak 3.9 m/z with intensity 122880; TIC = 133489	7.09	122880	133489	133512
SpectrumIndex 11422 at 7.09 minutes; base peak 3.9 m/z with intensity 120528; TIC = 132244	7.09	120528	132244	132267
SpectrumIndex 11423 at 7.09 minutes; base peak 3.9 m/z with intensity 122296; TIC = 133816	7.09	122296	133816	133836
SpectrumIndex 11424 at 7.09 minutes; base peak 3.9 m/z with intensity 118232; TIC = 129207	7.09	118232	129207	129234
SpectrumIndex 11425 at 7.09 minutes; base peak 3.9 m/z with intensity 117048; TIC = 128311	7.09	117048	128311	128337
SpectrumIndex 11426 at 7.09 minutes; base peak 3.9 m/z with intensity 117664; TIC = 129424	7.09	117664	129424	129452
SpectrumIndex 11427 at 7.09 minutes; base peak 3.9 m/z with intensity 120680; TIC = 132306	7.09	120680	132306	132333
SpectrumIndex 11428 at 7.10 minutes; base peak 3.9 m/z with intensity 118600; TIC = 129228	7.10	118600	129228	129250
SpectrumIndex 11429 at 7.10 minutes; base peak 3.9 m/z with intensity 116912; TIC = 128960	7.10	116912	128960	128977
SpectrumIndex 11430 at 7.10 minutes; base peak 3.9 m/z with intensity 116696; TIC = 126490	7.10	116696	126490	126508
SpectrumIndex 11431 at 7.10 minutes; base peak 3.9 m/z with intensity 121824; TIC = 132784	7.10	121824	132784	132803
SpectrumIndex 11432 at 7.10 minutes; base peak 3.9 m/z with intensity 117976; TIC = 128800	7.10	117976	128800	128830
SpectrumIndex 11433 at 7.10 minutes; base peak 3.9 m/z with intensity 118896; TIC = 129586	7.10	118896	129586	129610
SpectrumIndex 11434 at 7.10 minutes; base peak 3.9 m/z with intensity 116248; TIC = 127246	7.10	116248	127246	127273
SpectrumIndex 11435 at 7.10 minutes; base peak 3.9 m/z with intensity 117640; TIC = 129237	7.10	117640	129237	129258
SpectrumIndex 11436 at 7.10 minutes; base peak 3.9 m/z with intensity 121688; TIC = 134381	7.10	121688	134381	134402
SpectrumIndex 11437 at 7.10 minutes; base peak 3.9 m/z with intensity 118904; TIC = 130276	7.10	118904	130276	130294
SpectrumIndex 11438 at 7.10 minutes; base peak 3.9 m/z with intensity 118632; TIC = 129609	7.10	118632	129609	129622
SpectrumIndex 11439 at 7.10 minutes; base peak 3.9 m/z with intensity 118488; TIC = 129973	7.10	118488	129973	129993
SpectrumIndex 11440 at 7.10 minutes; base peak 3.9 m/z with intensity 120248; TIC = 131384	7.10	120248	131384	131409
SpectrumIndex 11441 at 7.10 minutes; base peak 3.9 m/z with intensity 120736; TIC = 131163	7.10	120736	131163	131184
SpectrumIndex 11442 at 7.10 minutes; base peak 3.9 m/z with intensity 115576; TIC = 127041	7.10	115576	127041	127064
SpectrumIndex 11443 at 7.10 minutes; base peak 3.9 m/z with intensity 119064; TIC = 130590	7.10	119064	130590	130614
SpectrumIndex 11444 at 7.11 minutes; base peak 3.9 m/z with intensity 123384; TIC = 134896	7.11	123384	134896	134924
SpectrumIndex 11445 at 7.11 minutes; base peak 3.9 m/z with intensity 122640; TIC = 133511	7.11	122640	133511	133534
SpectrumIndex 11446 at 7.11 minutes; base peak 3.9 m/z with intensity 118712; TIC = 129911	7.11	118712	129911	129936
SpectrumIndex 11447 at 7.11 minutes; base peak 3.9 m/z with intensity 116024; TIC = 127944	7.11	116024	127944	127966
SpectrumIndex 11448 at 7.11 minutes; base peak 3.9 m/z with intensity 120192; TIC = 131443	7.11	120192	131443	131472
SpectrumIndex 11449 at 7.11 minutes; base peak 3.9 m/z with intensity 118768; TIC = 129084	7.11	118768	129084	129102
SpectrumIndex 11450 at 7.11 minutes; base peak 3.9 m/z with intensity 125384; TIC = 136994	7.11	125384	136994	137015
SpectrumIndex 11451 at 7.11 minutes; base peak 3.9 m/z with intensity 116520; TIC = 128249	7.11	116520	128249	128270
SpectrumIndex 11452 at 7.11 minutes; base peak 3.9 m/z with intensity 122728; TIC = 135177	7.11	122728	135177	135201
SpectrumIndex 11453 at 7.11 minutes; base peak 3.9 m/z with intensity 123736; TIC = 135256	7.11	123736	135256	135280
SpectrumIndex 11454 at 7.11 minutes; base peak 3.9 m/z with intensity 121664; TIC = 133834	7.11	121664	133834	133858
SpectrumIndex 11455 at 7.11 minutes; base peak 3.9 m/z with intensity 117152; TIC = 128506	7.11	117152	128506	128534
SpectrumIndex 11456 at 7.11 minutes; base peak 3.9 m/z with intensity 114464; TIC = 125950	7.11	114464	125950	125973
SpectrumIndex 11457 at 7.11 minutes; base peak 3.9 m/z with intensity 120056; TIC = 130511	7.11	120056	130511	130538
SpectrumIndex 11458 at 7.11 minutes; base peak 3.9 m/z with intensity 121912; TIC = 133475	7.11	121912	133475	133501
SpectrumIndex 11459 at 7.11 minutes; base peak 3.9 m/z with intensity 118368; TIC = 129722	7.11	118368	129722	129744
SpectrumIndex 11460 at 7.12 minutes; base peak 3.9 m/z with intensity 121728; TIC = 133470	7.12	121728	133470	133492
SpectrumIndex 11461 at 7.12 minutes; base peak 3.9 m/z with intensity 119024; TIC = 130249	7.12	119024	130249	130275
SpectrumIndex 11462 at 7.12 minutes; base peak 3.9 m/z with intensity 118672; TIC = 129764	7.12	118672	129764	129788
SpectrumIndex 11463 at 7.12 minutes; base peak 3.9 m/z with intensity 119528; TIC = 130613	7.12	119528	130613	130635
SpectrumIndex 11464 at 7.12 minutes; base peak 3.9 m/z with intensity 116736; TIC = 127505	7.12	116736	127505	127529
SpectrumIndex 11465 at 7.12 minutes; base peak 3.9 m/z with intensity 117920; TIC = 130186	7.12	117920	130186	130205
SpectrumIndex 11466 at 7.12 minutes; base peak 3.9 m/z with intensity 121104; TIC = 131682	7.12	121104	131682	131701
SpectrumIndex 11467 at 7.12 minutes; base peak 3.9 m/z with intensity 121576; TIC = 133695	7.12	121576	133695	133715
SpectrumIndex 11468 at 7.12 minutes; base peak 3.9 m/z with intensity 120560; TIC = 131467	7.12	120560	131467	131488
SpectrumIndex 11469 at 7.12 minutes; base peak 3.9 m/z with intensity 117992; TIC = 128756	7.12	117992	128756	128781
SpectrumIndex 11470 at 7.12 minutes; base peak 3.9 m/z with intensity 115272; TIC = 126731	7.12	115272	126731	126759
SpectrumIndex 11471 at 7.12 minutes; base peak 3.9 m/z with intensity 120904; TIC = 132361	7.12	120904	132361	132382
SpectrumIndex 11472 at 7.12 minutes; base peak 3.9 m/z with intensity 116168; TIC = 127756	7.12	116168	127756	127781
SpectrumIndex 11473 at 7.12 minutes; base peak 3.9 m/z with intensity 119224; TIC = 130423	7.12	119224	130423	130442
SpectrumIndex 11474 at 7.12 minutes; base peak 3.9 m/z with intensity 119584; TIC = 130376	7.12	119584	130376	130398
SpectrumIndex 11475 at 7.12 minutes; base peak 3.9 m/z with intensity 122984; TIC = 133648	7.12	122984	133648	133671
SpectrumIndex 11476 at 7.12 minutes; base peak 3.9 m/z with intensity 119120; TIC = 131089	7.12	119120	131089	131111
SpectrumIndex 11477 at 7.13 minutes; base peak 3.9 m/z with intensity 116872; TIC = 128552	7.13	116872	128552	128571
